"period","borealization_index","order"
"preindustrial",-2.82822522658291,1
"preindustrial",-0.738235195339405,1
"preindustrial",-2.14196885982138,1
"preindustrial",-2.8104176739767,1
"preindustrial",0.597420165143165,1
"preindustrial",0.139840911696935,1
"preindustrial",-0.417001681066473,1
"preindustrial",-0.0916025324993315,1
"preindustrial",-0.384944278961923,1
"preindustrial",-3.04677627233295,1
