"year","borealization_index"
2009,-0.647600248437212
2009,-1.53323469632435
2009,-1.10293771344222
2009,-0.253085718691352
2009,0.537247001712576
2009,-1.34567402315517
2009,-0.419909549726119
2009,-1.8679995432897
2009,-2.16989991062923
2009,-0.659893810345666
2009,-0.749905978927771
2009,-1.11966450611494
2010,-1.37192958722999
2010,-1.70239495126588
2010,-0.24057324831695
2010,-2.38463699094502
2010,-1.05320997749372
2010,-0.351050604832649
2010,-0.498536133928841
2010,-0.178201367144735
2010,-2.81646581431935
2010,-1.43765373606979
2010,-1.45470929578569
2010,-0.289185683734256
2010,-0.49066733895456
2010,0.361789416971665
2010,-0.545976695309724
2010,-1.54762401206588
2010,-0.723648534497277
2010,-1.44342195629431
2010,-1.69342468037276
2010,-0.616264009000704
2011,0.0571789210545165
2011,-1.1679612113024
2011,0.112007821713763
2011,0.058482470488451
2011,-0.557125960327836
2011,-0.538277114094248
2011,-1.44698148696986
2011,-0.419450545493752
2011,-0.980247278717516
2011,-0.539095753367223
2011,-0.084720333784885
2011,-1.54235225394133
2011,0.802570785046524
2011,-0.916365401149677
2011,-0.024191005680399
2011,-0.16296160429319
2011,-0.613166157324796
2011,-0.488887867217471
2011,-0.990125002731173
2011,-0.0016474078663683
2012,-2.48322838548696
2012,-2.30839446574299
2012,-1.64903347031401
2012,-1.7558722651929
2012,-1.75504745585226
2012,-1.98517186425157
2012,-0.83490293139865
2012,-1.64330866215788
2012,-1.82938285677039
2012,-2.28023816107559
2012,-0.720182259900915
2012,-1.76950550817444
2012,-1.3412571661218
2012,-2.43609804209795
2012,-2.09366686015313
2012,-2.0679486294401
2012,-1.29646791191527
2012,-1.93549853270148
2012,-2.08503387284949
2012,-2.64663831503253
2013,-0.610129692633984
2013,1.52841746734202
2013,-0.391378524341866
2013,-0.586407483443061
2013,-0.488754734913605
2013,-0.737744190921432
2013,-1.53925199683537
2013,0.0497945599134976
2013,-0.520584773784122
2013,-0.939670340135524
2013,-0.442490347335263
2013,-0.23913670559357
2013,-1.32453765121039
2013,-1.78765947749251
2013,0.616524539302363
2013,-1.00810511906242
2013,-0.449506143592744
2013,0.390863419199808
2013,-0.179547959130049
2013,-0.88055743392852
2014,1.08382352172024
2014,0.779335195393162
2014,2.07966283074946
2014,1.32416899770128
2014,1.23661718093409
2014,1.6934670744695
2014,0.19370383287629
2014,2.19687964681802
2014,2.24827544936749
2014,0.770530051625582
2014,1.47404863053093
2014,2.85490285474025
2014,1.19269577507106
2014,0.930366925583705
2014,0.195997748431465
2014,0.787830126489111
2014,1.26068546404897
2014,0.689892968205771
2014,0.787716338463984
2014,2.65424333800362
2015,0.587091226039062
2015,1.87470489890305
2015,1.57896772388548
2015,-0.0216136132007536
2015,1.16586685217294
2015,1.82174496262858
2015,0.717264369118876
2015,1.69239443534047
2015,1.89831351789578
2015,0.726861502540094
2015,0.977984049323841
2015,1.00392437408594
2015,1.16148654958984
2015,0.779154199775018
2015,1.69709883095109
2015,0.764117957200725
2015,0.753301330619809
2015,2.28267095801777
2015,2.05024243018006
2015,0.524281475930839
2016,1.8626315002195
2016,2.42459574880769
2016,1.62196534500148
2016,2.25266431049891
2016,3.14191148066315
2016,1.53209032773813
2016,1.02867719676952
2016,1.98586877074143
2016,1.51299884095305
2016,2.62705251700553
2016,2.71665199668143
2016,1.86815698834791
2016,2.95463932065963
2016,2.25415954141371
2016,1.97132254190693
2016,2.08186257561476
2016,2.44673041598886
2016,1.75256929090344
2016,0.983528160333796
2016,2.37285063950491
2017,1.62939706910462
2017,2.15820564976326
2017,2.31446246214217
2017,1.31020222738415
2017,0.77301577014717
2017,0.884474243775785
2017,0.875612730348299
2017,3.10113976007312
2017,1.25260640678177
2017,1.25408343562854
2017,2.61406697974903
2017,1.59334076163086
2017,1.10566062257507
2017,2.92364521941392
2017,0.850250826152054
2017,0.882926843579509
2017,0.724326978225212
2017,2.08971642699623
2017,0.523679181747122
2017,1.3125987930313
2018,1.31161965258181
2018,1.13806859052103
2018,2.43594168663222
2018,2.13288782363994
2018,1.20814973673945
2018,2.38634291662369
2018,1.66989547254014
2018,1.76734807794218
2018,2.27903515622377
2018,2.00603489841425
2018,2.24008280313405
2018,1.04910521555202
2018,2.49433321994186
2018,1.90061816621068
2018,1.80916634950706
2018,1.27271751988624
2018,2.12721230280933
2018,2.00052795169327
2018,1.91008542132454
2018,1.66624775396712
2019,2.25166346261783
2019,1.64907703486422
2019,1.73053425296299
2019,3.74108758609156
2019,1.02231524156431
2019,2.74088321107179
2019,0.955193389198571
2019,1.4361717335644
2019,1.07228690485387
2019,2.11952025031463
2019,1.7457460351032
2019,2.24938850651701
2019,1.17211028765686
2019,1.70544704536803
2019,3.32875234687301
2019,3.65865368036674
2019,0.866883098593105
2019,1.42170528873656
2019,2.16527502943624
2019,2.31769440368759
2020,1.93994694820648
2020,0.784083655319373
2020,0.541640177227611
2020,0.088781829483329
2020,2.42234267086994
2020,1.23776419207952
2020,1.98398154409452
2020,1.09775536338643
2020,2.00556473043443
2020,2.3688202354753
2020,0.833468302571979
2020,1.5815004705827
2020,0.574638891828931
2020,1.45072015939794
2020,1.02597754168707
2020,2.17531114693044
2020,2.36928849104849
2020,0.839697358069211
2020,1.97222354597565
2020,2.4641015398682
2021,1.28844145508217
2021,0.806726786765206
2021,-0.218979164417566
2021,0.377569055013675
2021,1.37990807452874
2021,0.357559136866779
2021,-0.553579202964894
2021,0.0630435097972967
2021,0.051211936586346
2021,-0.141880090837307
2021,0.972239335224374
2021,-1.13043669890527
2021,0.061504726358466
2021,0.493554164980948
2021,0.61033594702835
2021,0.543785109527529
2021,0.919677168552429
2021,1.11631570534832
2021,0.278585855065538
2021,0.36894199318289
2022,-2.25621187274758
2022,0.32570233298802
2022,-0.275580282997296
2022,0.928623547570065
2022,-0.284933714344818
2022,-0.839256835941867
2022,0.302062629061137
2022,1.28572797803259
2022,0.452021616822347
2022,-0.298753635409419
2022,0.107268953066674
2022,0.052360621506012
2022,-0.392753390206097
2022,1.31223252736578
2022,-1.11945968287497
2022,-0.601368020540656
2022,0.740658851840322
2022,0.342127754418703
2022,-0.24500222326238
2022,-2.25340920748006
