"sst.anomaly","trend","cond__","effect1__","estimate__","se__","lower__","upper__"
1.44518875442738,-0.0500041980849522,"1",1.44518875442738,0.366127701175863,0.148099283341438,0.0985052787478664,0.716978052005321
1.44637452290442,-0.0500041980849522,"1",1.44637452290442,0.366944196070646,0.148145709799285,0.0992430036367254,0.718390701959944
1.44756029138146,-0.0500041980849522,"1",1.44756029138146,0.367896070309889,0.148096043310667,0.099978188966074,0.71981052436492
1.44874605985849,-0.0500041980849522,"1",1.44874605985849,0.3686539541727,0.148363849635043,0.100716131652674,0.721228887687377
1.44993182833553,-0.0500041980849522,"1",1.44993182833553,0.369386328766058,0.148432637947075,0.101426458196145,0.722623850541726
1.45111759681257,-0.0500041980849522,"1",1.45111759681257,0.370226502509054,0.148574282299917,0.102113460448421,0.723565724005791
1.4523033652896,-0.0500041980849522,"1",1.4523033652896,0.371067693025209,0.148697381921412,0.1027022119727,0.724860069489046
1.45348913376664,-0.0500041980849522,"1",1.45348913376664,0.371830657200242,0.148750617294177,0.103379937237595,0.725936578039431
1.45467490224368,-0.0500041980849522,"1",1.45467490224368,0.372627616660908,0.148730924643516,0.104174302699038,0.726551246784691
1.45586067072071,-0.0500041980849522,"1",1.45586067072071,0.373349981848701,0.148568778589346,0.104861194832854,0.727631055624347
1.45704643919775,-0.0500041980849522,"1",1.45704643919775,0.374291615530305,0.148686419762841,0.105617913086459,0.728219523018495
1.45823220767479,-0.0500041980849522,"1",1.45823220767479,0.375031571282904,0.148580795509031,0.106504186399576,0.728731902120747
1.45941797615182,-0.0500041980849522,"1",1.45941797615182,0.375923544058215,0.148594440338435,0.107222746585823,0.729241780374231
1.46060374462886,-0.0500041980849522,"1",1.46060374462886,0.376869093732935,0.148669320091789,0.107866133763176,0.729927856937548
1.4617895131059,-0.0500041980849522,"1",1.4617895131059,0.377876521137069,0.148788244406352,0.108588661322587,0.730716230633592
1.46297528158294,-0.0500041980849522,"1",1.46297528158294,0.378778314394903,0.149002217566222,0.109163676491829,0.731503538133049
1.46416105005997,-0.0500041980849522,"1",1.46416105005997,0.379721958943518,0.148937130964237,0.109798923140069,0.732336025703411
1.46534681853701,-0.0500041980849522,"1",1.46534681853701,0.380586814658407,0.149185045192302,0.110441392272628,0.733485564959579
1.46653258701405,-0.0500041980849522,"1",1.46653258701405,0.381483728939125,0.149196225130457,0.111046037104448,0.734618863488255
1.46771835549108,-0.0500041980849522,"1",1.46771835549108,0.382227119199738,0.149115511222527,0.111725676179503,0.73557444193257
1.46890412396812,-0.0500041980849522,"1",1.46890412396812,0.383006560441249,0.149138900538178,0.112372808045859,0.736194060628241
1.47008989244516,-0.0500041980849522,"1",1.47008989244516,0.383830621326057,0.14915515909975,0.113015666285514,0.736808151623641
1.47127566092219,-0.0500041980849522,"1",1.47127566092219,0.384613147413441,0.149213418680087,0.113659503532575,0.73741478225792
1.47246142939923,-0.0500041980849522,"1",1.47246142939923,0.385521046402809,0.149405549938923,0.114304453992747,0.7380196917969
1.47364719787627,-0.0500041980849522,"1",1.47364719787627,0.386466599387183,0.149418226701411,0.114962387338506,0.738628487120097
1.4748329663533,-0.0500041980849522,"1",1.4748329663533,0.387413909724678,0.14952966733283,0.11564310284328,0.739509114325703
1.47601873483034,-0.0500041980849522,"1",1.47601873483034,0.388348641059643,0.149575956924394,0.116322299692324,0.740389171972945
1.47720450330738,-0.0500041980849522,"1",1.47720450330738,0.389305095744329,0.149487766189549,0.117002240865927,0.741262732771814
1.47839027178441,-0.0500041980849522,"1",1.47839027178441,0.390233445291917,0.149647113829962,0.117682172064174,0.742134936026162
1.47957604026145,-0.0500041980849522,"1",1.47957604026145,0.391103620394436,0.149743785963742,0.118363494868339,0.742644864987194
1.48076180873849,-0.0500041980849522,"1",1.48076180873849,0.391900121690658,0.149724157544453,0.119107715602202,0.743570092338224
1.48194757721552,-0.0500041980849522,"1",1.48194757721552,0.392739594690483,0.149894213049704,0.119966442616896,0.744579365114068
1.48313334569256,-0.0500041980849522,"1",1.48313334569256,0.393643073123514,0.149990607115354,0.120651751258566,0.745587639813773
1.4843191141696,-0.0500041980849522,"1",1.4843191141696,0.394592675952415,0.150183560391677,0.121337937558294,0.746536752585539
1.48550488264663,-0.0500041980849522,"1",1.48550488264663,0.395421138167413,0.150340461799651,0.121893742180072,0.747416016388163
1.48669065112367,-0.0500041980849522,"1",1.48669065112367,0.396151137838075,0.150406587590732,0.122712565024028,0.748287654270165
1.48787641960071,-0.0500041980849522,"1",1.48787641960071,0.396934766730899,0.150368940926937,0.123583386162123,0.749051545154239
1.48906218807774,-0.0500041980849522,"1",1.48906218807774,0.397723909856386,0.150447164934912,0.124532941392618,0.749892346877215
1.49024795655478,-0.0500041980849522,"1",1.49024795655478,0.398429251547851,0.150432319844515,0.125410622524603,0.750518844040753
1.49143372503182,-0.0500041980849522,"1",1.49143372503182,0.399298941374601,0.15047136857845,0.12628835799896,0.751249960824957
1.49261949350886,-0.0500041980849522,"1",1.49261949350886,0.400125600739525,0.150392281211007,0.127166146530162,0.751979389765468
1.49380526198589,-0.0500041980849522,"1",1.49380526198589,0.401038655748106,0.150531360042956,0.127899424020063,0.752707131309038
1.49499103046293,-0.0500041980849522,"1",1.49499103046293,0.401851481870174,0.150585123604521,0.128486688142636,0.753433185902424
1.49617679893997,-0.0500041980849522,"1",1.49617679893997,0.402624843711152,0.150621984261741,0.129073634141467,0.7541568643766
1.497362567417,-0.0500041980849522,"1",1.497362567417,0.403443127590506,0.150672573447929,0.129944454125455,0.75512995716675
1.49854833589404,-0.0500041980849522,"1",1.49854833589404,0.404314898343231,0.15071863983345,0.130939209192566,0.756426597832739
1.49973410437108,-0.0500041980849522,"1",1.49973410437108,0.405000225542709,0.150819911610061,0.131941542916909,0.757206010509895
1.50091987284811,-0.0500041980849522,"1",1.50091987284811,0.405958359810022,0.150643438107409,0.132488276475766,0.758239827650944
1.50210564132515,-0.0500041980849522,"1",1.50210564132515,0.406723894979383,0.150943766354025,0.133025580946004,0.759397635329426
1.50329140980219,-0.0500041980849522,"1",1.50329140980219,0.407481118069482,0.150929642881993,0.133954564116576,0.760857002764151
1.50447717827922,-0.0500041980849522,"1",1.50447717827922,0.408232880268602,0.15113492925115,0.134996346531531,0.762251029083799
1.50566294675626,-0.0500041980849522,"1",1.50566294675626,0.409085117417147,0.151301448622791,0.136087705907497,0.762953241628309
1.5068487152333,-0.0500041980849522,"1",1.5068487152333,0.409823240796038,0.151345671817177,0.136846557900287,0.763640162205891
1.50803448371033,-0.0500041980849522,"1",1.50803448371033,0.410657705325516,0.151381435541542,0.137766794006229,0.764741967950996
1.50922025218737,-0.0500041980849522,"1",1.50922025218737,0.411475068491164,0.151457607788718,0.138717624200222,0.766096204235422
1.51040602066441,-0.0500041980849522,"1",1.51040602066441,0.412286624920612,0.151643850714332,0.139400186819211,0.767449600393084
1.51159178914144,-0.0500041980849522,"1",1.51159178914144,0.413033854607969,0.151512248827217,0.140147493038377,0.768144186295814
1.51277755761848,-0.0500041980849522,"1",1.51277755761848,0.413860056948773,0.151565696481305,0.140824591217651,0.768801614632411
1.51396332609552,-0.0500041980849522,"1",1.51396332609552,0.414769740069572,0.151605984542654,0.141501959554242,0.769659792391373
1.51514909457255,-0.0500041980849522,"1",1.51514909457255,0.41557722302003,0.151835560438211,0.14202102163003,0.770667581263032
1.51633486304959,-0.0500041980849522,"1",1.51633486304959,0.416375991893287,0.151753464028495,0.142762220471298,0.771171241536308
1.51752063152663,-0.0500041980849522,"1",1.51752063152663,0.417254448858881,0.151754040467635,0.143680720002949,0.771331985225859
1.51870640000366,-0.0500041980849522,"1",1.51870640000366,0.418109130163367,0.151591875538337,0.144601115672515,0.771968162716483
1.5198921684807,-0.0500041980849522,"1",1.5198921684807,0.418874771545413,0.151465814332751,0.145521553583335,0.772864253409086
1.52107793695774,-0.0500041980849522,"1",1.52107793695774,0.419686442368472,0.151510372094706,0.146441208747711,0.774368844038489
1.52226370543478,-0.0500041980849522,"1",1.52226370543478,0.420354010376516,0.151545650918962,0.147360078677459,0.77587164292761
1.52344947391181,-0.0500041980849522,"1",1.52344947391181,0.421362767074825,0.151511350109786,0.148278160884392,0.777372643552135
1.52463524238885,-0.0500041980849522,"1",1.52463524238885,0.422307124624997,0.151648366869349,0.14907693378665,0.778871839387755
1.52582101086589,-0.0500041980849522,"1",1.52582101086589,0.423173879575622,0.151666391942914,0.149808594702624,0.779946808957363
1.52700677934292,-0.0500041980849522,"1",1.52700677934292,0.423935611819887,0.15141768383397,0.150541805836593,0.780974146758757
1.52819254781996,-0.0500041980849522,"1",1.52819254781996,0.424721958912028,0.1515863217987,0.151275294193,0.781976787936051
1.529378316297,-0.0500041980849522,"1",1.529378316297,0.425545555199751,0.151577578906613,0.152009057961384,0.782621715126161
1.53056408477403,-0.0500041980849522,"1",1.53056408477403,0.426355130569815,0.151578884837934,0.15274309532416,0.783265611864664
1.53174985325107,-0.0500041980849522,"1",1.53174985325107,0.427132444828825,0.151576681809079,0.153477404297304,0.783908484479335
1.53293562172811,-0.0500041980849522,"1",1.53293562172811,0.427970453607127,0.15140622211179,0.154211982728917,0.784550339503589
1.53412139020514,-0.0500041980849522,"1",1.53412139020514,0.428717719890955,0.151538509737952,0.154946828459696,0.785191183479922
1.53530715868218,-0.0500041980849522,"1",1.53530715868218,0.429482137017397,0.151539462354512,0.155681939330329,0.785806175739428
1.53649292715922,-0.0500041980849522,"1",1.53649292715922,0.430217743616633,0.151461332974467,0.156439830456775,0.786417831917238
1.53767869563625,-0.0500041980849522,"1",1.53767869563625,0.430979732989043,0.151432606969967,0.157292588644804,0.787049819456196
1.53886446411329,-0.0500041980849522,"1",1.53886446411329,0.431669840232712,0.151511665204941,0.158145492708572,0.78836471188283
1.54005023259033,-0.0500041980849522,"1",1.54005023259033,0.432359560295554,0.151615846851362,0.158998541963908,0.789492453223509
1.54123600106736,-0.0500041980849522,"1",1.54123600106736,0.43321089510721,0.15159613625696,0.159798197208312,0.790004126404446
1.5424217695444,-0.0500041980849522,"1",1.5424217695444,0.434147062514668,0.151589230670639,0.160526677331542,0.791142913689197
1.54360753802144,-0.0500041980849522,"1",1.54360753802144,0.434816977582009,0.151535815096327,0.16125675508484,0.792280072123214
1.54479330649847,-0.0500041980849522,"1",1.54479330649847,0.435467410050835,0.151634554046513,0.1619869923438,0.793123475708327
1.54597907497551,-0.0500041980849522,"1",1.54597907497551,0.436258133323267,0.151824194052358,0.162717390948878,0.79368003883244
1.54716484345255,-0.0500041980849522,"1",1.54716484345255,0.43712155012408,0.151887087006174,0.163859274800115,0.794243550977971
1.54835061192958,-0.0500041980849522,"1",1.54835061192958,0.437940859914567,0.151809300458584,0.16498932571938,0.794805947657886
1.54953638040662,-0.0500041980849522,"1",1.54953638040662,0.438861665124264,0.151891189435265,0.165846238082448,0.795357884790929
1.55072214888366,-0.0500041980849522,"1",1.55072214888366,0.439777358452462,0.151917052686039,0.166703265162176,0.796116726875718
1.5519079173607,-0.0500041980849522,"1",1.5519079173607,0.440643811398399,0.152048525065499,0.167421873337306,0.797182775486788
1.55309368583773,-0.0500041980849522,"1",1.55309368583773,0.4414593095949,0.152332526716914,0.168126338379722,0.798245689506617
1.55427945431477,-0.0500041980849522,"1",1.55427945431477,0.442369122808316,0.152281005009208,0.168832255112622,0.799205275020417
1.55546522279181,-0.0500041980849522,"1",1.55546522279181,0.443121025060339,0.152311100956646,0.16956084034858,0.800068112101195
1.55665099126884,-0.0500041980849522,"1",1.55665099126884,0.443897325688641,0.152406325102253,0.170475871192735,0.800724389947565
1.55783675974588,-0.0500041980849522,"1",1.55783675974588,0.444761378879008,0.152555938247116,0.171393550230407,0.801298351318367
1.55902252822292,-0.0500041980849522,"1",1.55902252822292,0.445569322729918,0.15263008494774,0.172311037893691,0.801109762823781
1.56020829669995,-0.0500041980849522,"1",1.56020829669995,0.446367796631457,0.152764247315781,0.172909433809841,0.801846394864359
1.56139406517699,-0.0500041980849522,"1",1.56139406517699,0.447164312763491,0.152791403699422,0.173610305322843,0.802724030896989
1.56257983365403,-0.0500041980849522,"1",1.56257983365403,0.448013126195303,0.152693940437252,0.174437378099399,0.803600449913648
1.56376560213106,-0.0500041980849522,"1",1.56376560213106,0.448791205963296,0.152827880855959,0.175266348405496,0.804475651497239
1.5649513706081,-0.0500041980849522,"1",1.5649513706081,0.449594458894546,0.152808448858682,0.176097609858756,0.805479029715153
1.56613713908514,-0.0500041980849522,"1",1.56613713908514,0.45044775356971,0.152829615263167,0.176928158224897,0.806242181449163
1.56732290756217,-0.0500041980849522,"1",1.56732290756217,0.451469785800032,0.152772735982731,0.177523077964971,0.807126998012275
1.56850867603921,-0.0500041980849522,"1",1.56850867603921,0.45241426857767,0.152942548840237,0.178016395291397,0.808006753435983
1.56969444451625,-0.0500041980849522,"1",1.56969444451625,0.453288232312179,0.152959635147454,0.178509205095345,0.808877513662831
1.57088021299328,-0.0500041980849522,"1",1.57088021299328,0.453951140463613,0.152901892769979,0.179001510108337,0.809747044516582
1.57206598147032,-0.0500041980849522,"1",1.57206598147032,0.454820867985084,0.153057430368303,0.179493313061897,0.81061534553957
1.57325174994736,-0.0500041980849522,"1",1.57325174994736,0.455471146867465,0.152791890053412,0.180056724795889,0.811482416274134
1.57443751842439,-0.0500041980849522,"1",1.57443751842439,0.456466524988167,0.152790892375766,0.180753010183671,0.812298326738576
1.57562328690143,-0.0500041980849522,"1",1.57562328690143,0.457240015420279,0.152398523756086,0.181458228808832,0.812992070028492
1.57680905537847,-0.0500041980849522,"1",1.57680905537847,0.458070144048757,0.152370623167893,0.182221392394697,0.813683987322126
1.5779948238555,-0.0500041980849522,"1",1.5779948238555,0.458777343218496,0.152409610676932,0.183129812732683,0.814370523954922
1.57918059233254,-0.0500041980849522,"1",1.57918059233254,0.459785856959231,0.152406142289947,0.184038352537216,0.81504719407486
1.58036636080958,-0.0500041980849522,"1",1.58036636080958,0.460495341515504,0.152515571886644,0.184734084273264,0.81604564410654
1.58155212928662,-0.0500041980849522,"1",1.58155212928662,0.461307210121156,0.152651688006031,0.185385200390663,0.816784872081646
1.58273789776365,-0.0500041980849522,"1",1.58273789776365,0.462238190868288,0.152719001437145,0.186036505087494,0.817413610995273
1.58392366624069,-0.0500041980849522,"1",1.58392366624069,0.4631483955597,0.152745501670478,0.186687998285702,0.818294392371599
1.58510943471773,-0.0500041980849522,"1",1.58510943471773,0.464013101803983,0.152945106963893,0.187339679907232,0.81918902202428
1.58629520319476,-0.0500041980849522,"1",1.58629520319476,0.464937213314312,0.153097490842877,0.187991549874031,0.820347839165412
1.5874809716718,-0.0500041980849522,"1",1.5874809716718,0.465726923462211,0.153128882402676,0.188643608108045,0.821165888459129
1.58866674014884,-0.0500041980849522,"1",1.58866674014884,0.466527323072689,0.15334352829382,0.189295854531219,0.822058315542596
1.58985250862587,-0.0500041980849522,"1",1.58985250862587,0.467224011011642,0.153123462092285,0.1899482890655,0.822721672856141
1.59103827710291,-0.0500041980849522,"1",1.59103827710291,0.467978263988512,0.153174477271946,0.190600911632834,0.82336206734831
1.59222404557995,-0.0500041980849522,"1",1.59222404557995,0.468811935988609,0.153078899236967,0.191289519479072,0.824016709919336
1.59340981405698,-0.0500041980849522,"1",1.59340981405698,0.469692064218615,0.153226963208241,0.191992665836545,0.824667417446288
1.59459558253402,-0.0500041980849522,"1",1.59459558253402,0.470409337396851,0.153309205562576,0.192724023248772,0.825418506163009
1.59578135101106,-0.0500041980849522,"1",1.59578135101106,0.471138994802171,0.153315566716572,0.19346003111547,0.826453124198952
1.59696711948809,-0.0500041980849522,"1",1.59696711948809,0.471935427748465,0.153368118034361,0.194196298688656,0.827515471107659
1.59815288796513,-0.0500041980849522,"1",1.59815288796513,0.47271702114312,0.153485993524833,0.194932961638824,0.828572523092506
1.59933865644217,-0.0500041980849522,"1",1.59933865644217,0.473629094453519,0.153500388395574,0.195550851670105,0.82964168644234
1.6005244249192,-0.0500041980849522,"1",1.6005244249192,0.474559364417836,0.153608047051647,0.196408851320634,0.830622018018633
1.60171019339624,-0.0500041980849522,"1",1.60171019339624,0.475370716420349,0.153626563346199,0.197147199897052,0.831457585500837
1.60289596187328,-0.0500041980849522,"1",1.60289596187328,0.4761922924038,0.153871865225776,0.197885820009597,0.832320939678898
1.60408173035031,-0.0500041980849522,"1",1.60408173035031,0.476965037404979,0.153981676184343,0.198625022950127,0.83317722198856
1.60526749882735,-0.0500041980849522,"1",1.60526749882735,0.47782922152862,0.153948775714242,0.199365819466712,0.833928257598268
1.60645326730439,-0.0500041980849522,"1",1.60645326730439,0.478554328121553,0.153966857291437,0.200154809226148,0.834748580210289
1.60763903578142,-0.0500041980849522,"1",1.60763903578142,0.479401016885845,0.154144384548917,0.200852740452698,0.835630419027184
1.60882480425846,-0.0500041980849522,"1",1.60882480425846,0.480174508496276,0.154100848965569,0.201584106497901,0.836611306518731
1.6100105727355,-0.0500041980849522,"1",1.6100105727355,0.481013788931452,0.154149804944521,0.202323342866384,0.837461619204678
1.61119634121254,-0.0500041980849522,"1",1.61119634121254,0.481766321764236,0.15399238589921,0.203063913693248,0.838147499526429
1.61238210968957,-0.0500041980849522,"1",1.61238210968957,0.482584321178367,0.153957295549302,0.203804770330936,0.838809871988014
1.61356787816661,-0.0500041980849522,"1",1.61356787816661,0.483322352500163,0.153998712141467,0.204545914563784,0.840006613712325
1.61475364664365,-0.0500041980849522,"1",1.61475364664365,0.484109014484101,0.154216919732505,0.205287348176129,0.840851315988081
1.61593941512068,-0.0500041980849522,"1",1.61593941512068,0.484938334424794,0.154219081310761,0.206030147108557,0.84158008150744
1.61712518359772,-0.0500041980849522,"1",1.61712518359772,0.485802895917969,0.154281244651001,0.206991712139394,0.842010567555071
1.61831095207476,-0.0500041980849522,"1",1.61831095207476,0.486719850025316,0.154431557079893,0.207969285665426,0.842804034478584
1.61949672055179,-0.0500041980849522,"1",1.61949672055179,0.487421223032198,0.154541515169773,0.208632499636749,0.84359482020426
1.62068248902883,-0.0500041980849522,"1",1.62068248902883,0.488190857306224,0.154517412500762,0.209294732755641,0.844382925526817
1.62186825750587,-0.0500041980849522,"1",1.62186825750587,0.488914273706596,0.154418232140011,0.209956991570603,0.845554722008451
1.6230540259829,-0.0500041980849522,"1",1.6230540259829,0.489659129406131,0.154315801521042,0.210619277407222,0.846729932695338
1.62423979445994,-0.0500041980849522,"1",1.62423979445994,0.490476078272922,0.154285946844841,0.211281591591086,0.847566183694721
1.62542556293698,-0.0500041980849522,"1",1.62542556293698,0.491340443211214,0.154619231484427,0.211973752177773,0.848397145425094
1.62661133141401,-0.0500041980849522,"1",1.62661133141401,0.492286539668721,0.15471951995748,0.212759681615145,0.849223127488132
1.62779709989105,-0.0500041980849522,"1",1.62779709989105,0.493013223592163,0.154846810927227,0.213664421497798,0.84949759484034
1.62898286836809,-0.0500041980849522,"1",1.62898286836809,0.493783908090691,0.154815750968173,0.214569171576291,0.850295624660422
1.63016863684512,-0.0500041980849522,"1",1.63016863684512,0.49456649513376,0.154899100967536,0.215473926013595,0.851228117346119
1.63135440532216,-0.0500041980849522,"1",1.63135440532216,0.495260510998849,0.154962596743422,0.215698802825004,0.851713743749076
1.6325401737992,-0.0500041980849522,"1",1.6325401737992,0.496096087106745,0.154893740480827,0.216444791250271,0.852293276449462
1.63372594227623,-0.0500041980849522,"1",1.63372594227623,0.49695303939159,0.155007715703478,0.217191097604429,0.853416577136924
1.63491171075327,-0.0500041980849522,"1",1.63491171075327,0.497818059401328,0.154887176951224,0.218095153925503,0.854661298922317
1.63609747923031,-0.0500041980849522,"1",1.63609747923031,0.498686317630932,0.154849945516231,0.219024458057742,0.855801488477801
1.63728324770735,-0.0500041980849522,"1",1.63728324770735,0.49948307472753,0.154913589619598,0.219663372133881,0.856722179222067
1.63846901618438,-0.0500041980849522,"1",1.63846901618438,0.500370902194048,0.154920114094685,0.220302286548256,0.857527201528514
1.63965478466142,-0.0500041980849522,"1",1.63965478466142,0.501218577039329,0.154909561919264,0.220941201444229,0.858239996434392
1.64084055313846,-0.0500041980849522,"1",1.64084055313846,0.502056554202291,0.154893728690782,0.221675712158999,0.859048026919801
1.64202632161549,-0.0500041980849522,"1",1.64202632161549,0.502833285554062,0.154845248441424,0.222424441187284,0.859463784769656
1.64321209009253,-0.0500041980849522,"1",1.64321209009253,0.503571907268896,0.154819046184881,0.223170427480813,0.859858610588892
1.64439785856957,-0.0500041980849522,"1",1.64439785856957,0.504362429792353,0.154975440647019,0.223947321940892,0.860498042092569
1.6455836270466,-0.0500041980849522,"1",1.6455836270466,0.505199227774489,0.155059128839753,0.224805521739545,0.861534535076158
1.64676939552364,-0.0500041980849522,"1",1.64676939552364,0.506096404967728,0.155029673433334,0.225649818850101,0.862570077141241
1.64795516400068,-0.0500041980849522,"1",1.64795516400068,0.506973267797136,0.154987099534569,0.22649454499831,0.863288361945226
1.64914093247771,-0.0500041980849522,"1",1.64914093247771,0.507798682089253,0.155034057967167,0.227339701059287,0.864137685823762
1.65032670095475,-0.0500041980849522,"1",1.65032670095475,0.508597505689874,0.15511828506236,0.228185287908142,0.864858090526434
1.65151246943179,-0.0500041980849522,"1",1.65151246943179,0.509244937998738,0.155068968100426,0.229031306419988,0.865576220804989
1.65269823790882,-0.0500041980849522,"1",1.65269823790882,0.509925121387268,0.154837153305205,0.229464871813036,0.866293457228289
1.65388400638586,-0.0500041980849522,"1",1.65388400638586,0.510661028587538,0.154883578836869,0.230155487764329,0.867009796745222
1.6550697748629,-0.0500041980849522,"1",1.6550697748629,0.511440412022377,0.155207836187337,0.230874105303352,0.867725236304678
1.65625554333993,-0.0500041980849522,"1",1.65625554333993,0.512248179164809,0.155164816168711,0.231433697991397,0.868439772855547
1.65744131181697,-0.0500041980849522,"1",1.65744131181697,0.512970782472616,0.155081607344199,0.232105050079597,0.869153403346718
1.65862708029401,-0.0500041980849522,"1",1.65862708029401,0.514008524572351,0.155206949406249,0.232847554917822,0.870357764777773
1.65981284877104,-0.0500041980849522,"1",1.65981284877104,0.514945902428206,0.155174085379707,0.233344772721607,0.871564000323221
1.66099861724808,-0.0500041980849522,"1",1.66099861724808,0.515793345871462,0.155076435832688,0.233710090924177,0.872556958340031
1.66218438572512,-0.0500041980849522,"1",1.66218438572512,0.516646550518238,0.155159222470173,0.234140277953242,0.873263967105316
1.66337015420215,-0.0500041980849522,"1",1.66337015420215,0.517468359759573,0.155244184335514,0.234712317166057,0.873462794474901
1.66455592267919,-0.0500041980849522,"1",1.66455592267919,0.518260850146803,0.155236645000585,0.235484294242327,0.874545415878666
1.66574169115623,-0.0500041980849522,"1",1.66574169115623,0.519027511484106,0.155302277756114,0.236246953761578,0.875663781517977
1.66692745963326,-0.0500041980849522,"1",1.66692745963326,0.519854501452813,0.155287784817179,0.237187975638974,0.876437299668156
1.6681132281103,-0.0500041980849522,"1",1.6681132281103,0.520657795565256,0.155367167366739,0.238129325256382,0.877209541530424
1.66929899658734,-0.0500041980849522,"1",1.66929899658734,0.521489393072226,0.155551068449326,0.238730535914908,0.877980506489699
1.67048476506438,-0.0500041980849522,"1",1.67048476506438,0.52229924703749,0.155710547657439,0.239306442844679,0.878750194074075
1.67167053354141,-0.0500041980849522,"1",1.67167053354141,0.523038960971676,0.155882511731526,0.239944292907595,0.879518604509276
1.67285630201845,-0.0500041980849522,"1",1.67285630201845,0.52383558439105,0.155985024165446,0.24068652647437,0.880285738233166
1.67404207049549,-0.0500041980849522,"1",1.67404207049549,0.524707040742002,0.156116163548855,0.241429828613134,0.881051595683663
1.67522783897252,-0.0500041980849522,"1",1.67522783897252,0.52550187886063,0.15595203161824,0.241873379540496,0.881816177298678
1.67641360744956,-0.0500041980849522,"1",1.67641360744956,0.526296713294467,0.156133900676518,0.24251464022737,0.88179120402686
1.6775993759266,-0.0500041980849522,"1",1.6775993759266,0.527090467474309,0.156246806239184,0.243361141231932,0.881933664728844
1.67878514440363,-0.0500041980849522,"1",1.67878514440363,0.527877924781445,0.156416966902991,0.244207562884586,0.88304073464033
1.67997091288067,-0.0500041980849522,"1",1.67997091288067,0.528682466919678,0.156394316345299,0.245053905092523,0.883821999188975
1.68115668135771,-0.0500041980849522,"1",1.68115668135771,0.529502225974929,0.156372021685808,0.245878393990548,0.885017903375407
1.68234244983474,-0.0500041980849522,"1",1.68234244983474,0.53035320558671,0.156610048503049,0.246623234615526,0.885814905182814
1.68352821831178,-0.0500041980849522,"1",1.68352821831178,0.531154982046889,0.156725202276869,0.247371142167027,0.8868031344361
1.68471398678882,-0.0500041980849522,"1",1.68471398678882,0.531975723065091,0.156882799218537,0.248140532551324,0.887866531185261
1.68589975526585,-0.0500041980849522,"1",1.68589975526585,0.53274839209675,0.156969400395693,0.248982813982134,0.888643981145779
1.68708552374289,-0.0500041980849522,"1",1.68708552374289,0.533516107359876,0.156863649424558,0.249753588506378,0.889401760916196
1.68827129221993,-0.0500041980849522,"1",1.68827129221993,0.534271879217729,0.156827036181289,0.250522914880191,0.890158247080939
1.68945706069696,-0.0500041980849522,"1",1.68945706069696,0.534981733510923,0.156691976520456,0.251295121138611,0.890913439787816
1.690642829174,-0.0500041980849522,"1",1.690642829174,0.535809470707713,0.156769676498497,0.252068572511755,0.891657898869483
1.69182859765104,-0.0500041980849522,"1",1.69182859765104,0.536523012807947,0.15680298013103,0.252633158062349,0.892393969594832
1.69301436612807,-0.0500041980849522,"1",1.69301436612807,0.537354875677956,0.156882334552278,0.253391019844597,0.893073617703891
1.69420013460511,-0.0500041980849522,"1",1.69420013460511,0.538078955146069,0.156926560240277,0.254185089190369,0.893796444209805
1.69538590308215,-0.0500041980849522,"1",1.69538590308215,0.538899235827009,0.156889059024015,0.254979190964053,0.893804587267307
1.69657167155918,-0.0500041980849522,"1",1.69657167155918,0.539677094580987,0.157026104295164,0.255773326055628,0.893814434244361
1.69775744003622,-0.0500041980849522,"1",1.69775744003622,0.540436850959816,0.156818537071039,0.256567495355071,0.89417497567765
1.69894320851326,-0.0500041980849522,"1",1.69894320851326,0.541117423417085,0.156765060359611,0.25736169975236,0.895125671144478
1.7001289769903,-0.0500041980849522,"1",1.7001289769903,0.541843988588031,0.156962804487558,0.258155940137473,0.896145550382287
1.70131474546733,-0.0500041980849522,"1",1.70131474546733,0.542659172067697,0.157033526336205,0.258950217400387,0.897163263446313
1.70250051394437,-0.0500041980849522,"1",1.70250051394437,0.543384243591858,0.157177933014286,0.25928903916471,0.898170160448655
1.70368628242141,-0.0500041980849522,"1",1.70368628242141,0.54415526270535,0.156984049493309,0.259844933763197,0.899175894034602
1.70487205089844,-0.0500041980849522,"1",1.70487205089844,0.544947562104142,0.156974654689212,0.260125726977566,0.900180465638813
1.70605781937548,-0.0500041980849522,"1",1.70605781937548,0.545719586769291,0.156854913391092,0.2604112905994,0.901101290952519
1.70724358785252,-0.0500041980849522,"1",1.70724358785252,0.54651023740974,0.156757431770366,0.261265653013296,0.901823704198978
1.70842935632955,-0.0500041980849522,"1",1.70842935632955,0.547315096404864,0.156674719721761,0.262193260592131,0.902542927828906
1.70961512480659,-0.0500041980849522,"1",1.70961512480659,0.547816991941713,0.156785939120478,0.263122297246972,0.903442439108811
1.71080089328363,-0.0500041980849522,"1",1.71080089328363,0.548528236829566,0.156947874818465,0.264051702124761,0.903976818896182
1.71198666176066,-0.0500041980849522,"1",1.71198666176066,0.549310206676995,0.156750728670124,0.264556258128968,0.904691491163932
1.7131724302377,-0.0500041980849522,"1",1.7131724302377,0.550214139647797,0.156844839460897,0.265024237192419,0.905404651141359
1.71435819871474,-0.0500041980849522,"1",1.71435819871474,0.551034828448904,0.156834146035215,0.26550244088752,0.906165764807213
