"model","year","borealization_index"
"GISS-E2-1-G",1969,-1.40911148125623
"GISS-E2-1-G",1969,-1.76083668844024
"GISS-E2-1-G",1969,-1.30323789571233
"GISS-E2-1-G",1969,-1.44729869283969
"GISS-E2-1-G",1970,-1.59974110905952
"GISS-E2-1-G",1970,-4.09332159207835
"GISS-E2-1-G",1970,-2.79271585481374
"GISS-E2-1-G",1970,-1.83030896541702
"GISS-E2-1-G",1971,-1.47458720384624
"GISS-E2-1-G",1971,-1.84611845079048
"GISS-E2-1-G",1971,-1.25889470016368
"GISS-E2-1-G",1971,-2.0729200394902
"GISS-E2-1-G",1972,-1.87767341628782
"GISS-E2-1-G",1972,-1.16909047864004
"GISS-E2-1-G",1972,-1.19079906976106
"GISS-E2-1-G",1972,-0.98328452150963
"GISS-E2-1-G",1973,-1.89374103630431
"GISS-E2-1-G",1973,-1.80900560086368
"GISS-E2-1-G",1973,-3.20579603360365
"GISS-E2-1-G",1973,-2.35061979545621
"GISS-E2-1-G",1974,-2.16429741062514
"GISS-E2-1-G",1974,-2.03728158496702
"GISS-E2-1-G",1974,-1.50036873436186
"GISS-E2-1-G",1974,-1.21380631089595
"GISS-E2-1-G",1975,-1.57852246982944
"GISS-E2-1-G",1975,-2.02499915857013
"GISS-E2-1-G",1975,-2.48758929284868
"GISS-E2-1-G",1975,-1.96031307487638
"GISS-E2-1-G",1976,-1.47609582687049
"GISS-E2-1-G",1976,-3.00845380871305
"GISS-E2-1-G",1976,-2.40771149023306
"GISS-E2-1-G",1976,-2.24721339294389
"GISS-E2-1-G",1977,-2.16440471218565
"GISS-E2-1-G",1977,-1.55538109706267
"GISS-E2-1-G",1977,-1.88102234908094
"GISS-E2-1-G",1977,-3.3144883851798
"GISS-E2-1-G",1978,-2.55247094098044
"GISS-E2-1-G",1978,-0.808810882180378
"GISS-E2-1-G",1978,-1.30456787314517
"GISS-E2-1-G",1978,-2.04503627748171
"GISS-E2-1-G",1979,-1.39333957907803
"GISS-E2-1-G",1979,-3.61661071825515
"GISS-E2-1-G",1979,-2.5522172621772
"GISS-E2-1-G",1979,-1.19698184400505
"GISS-E2-1-G",1980,-1.35119175209828
"GISS-E2-1-G",1980,-2.25666081506195
"GISS-E2-1-G",1980,-2.74294560236632
"GISS-E2-1-G",1980,-0.334399727113066
"GISS-E2-1-G",1981,-1.56420477193431
"GISS-E2-1-G",1981,-2.53904398614115
"GISS-E2-1-G",1981,-1.59934817350283
"GISS-E2-1-G",1981,-2.57311717254475
"GISS-E2-1-G",1982,-2.72876975487871
"GISS-E2-1-G",1982,-1.72825008295851
"GISS-E2-1-G",1982,0.0736753375500993
"GISS-E2-1-G",1982,-3.8992809580106
"GISS-E2-1-G",1983,-3.01663770859872
"GISS-E2-1-G",1983,-2.06475455460083
"GISS-E2-1-G",1983,-1.0449032149455
"GISS-E2-1-G",1983,-2.25674690540814
"GISS-E2-1-G",1984,-1.3905120176499
"GISS-E2-1-G",1984,-1.97391756934826
"GISS-E2-1-G",1984,-4.19731399186515
"GISS-E2-1-G",1984,-4.58182269907624
"GISS-E2-1-G",1985,-3.4296513769684
"GISS-E2-1-G",1985,-3.08057751293733
"GISS-E2-1-G",1985,-5.12277495996889
"GISS-E2-1-G",1985,-4.34606050603444
"GISS-E2-1-G",1986,-2.09177622879642
"GISS-E2-1-G",1986,-2.77592518976889
"GISS-E2-1-G",1986,-1.69831635216375
"GISS-E2-1-G",1986,-1.82249057963276
"GISS-E2-1-G",1987,-2.36504298422008
"GISS-E2-1-G",1987,-2.30227784571053
"GISS-E2-1-G",1987,-2.80715727621941
"GISS-E2-1-G",1987,-2.96564747659269
"GISS-E2-1-G",1988,-3.11672577425414
"GISS-E2-1-G",1988,-2.05852637375965
"GISS-E2-1-G",1988,-0.256552321788306
"GISS-E2-1-G",1988,-2.48988789028755
"GISS-E2-1-G",1989,-1.7587312783157
"GISS-E2-1-G",1989,-1.06990228099786
"GISS-E2-1-G",1989,-1.23686021307755
"GISS-E2-1-G",1989,-2.1080668201254
"GISS-E2-1-G",1990,0.430536450175755
"GISS-E2-1-G",1990,-0.958609387296682
"GISS-E2-1-G",1990,-0.424116277401043
"GISS-E2-1-G",1990,-0.9003060139886
"GISS-E2-1-G",1991,-0.417404973114131
"GISS-E2-1-G",1991,-1.03288516342404
"GISS-E2-1-G",1991,-1.16609622033308
"GISS-E2-1-G",1991,-1.05478053825815
"GISS-E2-1-G",1992,-1.61992437024985
"GISS-E2-1-G",1992,-0.387920115652025
"GISS-E2-1-G",1992,-1.26490144176503
"GISS-E2-1-G",1992,-0.596218070401617
"GISS-E2-1-G",1993,0.137583859643738
"GISS-E2-1-G",1993,-0.905265594747754
"GISS-E2-1-G",1993,-1.43602102326798
"GISS-E2-1-G",1993,-0.332565365799581
"GISS-E2-1-G",1994,0.024674168490287
"GISS-E2-1-G",1994,-0.444775523044745
"GISS-E2-1-G",1994,-0.339941495561939
"GISS-E2-1-G",1994,-1.24519694998917
"GISS-E2-1-G",1995,-1.29096146564677
"GISS-E2-1-G",1995,-1.4656899604748
"GISS-E2-1-G",1995,-1.44871879584683
"GISS-E2-1-G",1995,-1.53219874376013
"GISS-E2-1-G",1996,-1.69063014545352
"GISS-E2-1-G",1996,-2.16776694093608
"GISS-E2-1-G",1996,-1.73696575940186
"GISS-E2-1-G",1996,-2.66931735744673
"GISS-E2-1-G",1997,-1.2833374776143
"GISS-E2-1-G",1997,-1.78708715159625
"GISS-E2-1-G",1997,-1.66944326913878
"GISS-E2-1-G",1997,-0.443918172199473
"GISS-E2-1-G",1998,-1.07863452505054
"GISS-E2-1-G",1998,-0.540394677673516
"GISS-E2-1-G",1998,-1.30322838264738
"GISS-E2-1-G",1998,-1.95394655313127
"GISS-E2-1-G",1999,-2.10367174483159
"GISS-E2-1-G",1999,-2.48834468308643
"GISS-E2-1-G",1999,-2.56260939542247
"GISS-E2-1-G",1999,-2.15174863965303
"GISS-E2-1-G",2000,-2.67967362801794
"GISS-E2-1-G",2000,0.165462649907164
"GISS-E2-1-G",2000,-2.33065511795177
"GISS-E2-1-G",2000,-2.07920265246117
"GISS-E2-1-G",2001,-0.825476999237792
"GISS-E2-1-G",2001,-0.806005132635618
"GISS-E2-1-G",2001,-0.984621493868834
"GISS-E2-1-G",2001,-0.822515497873658
"GISS-E2-1-G",2002,-0.94658249430866
"GISS-E2-1-G",2002,-0.0459943796174335
"GISS-E2-1-G",2002,0.189270724384525
"GISS-E2-1-G",2002,0.0675164621169282
"GISS-E2-1-G",2003,-2.17302158953833
"GISS-E2-1-G",2003,-0.26384928822129
"GISS-E2-1-G",2003,-0.926459177051586
"GISS-E2-1-G",2003,-1.3827622969019
"GISS-E2-1-G",2004,-1.8886227481738
"GISS-E2-1-G",2004,-2.11915597923061
"GISS-E2-1-G",2004,-1.37271503592578
"GISS-E2-1-G",2004,-2.64950130880719
"GISS-E2-1-G",2005,-2.09231156853411
"GISS-E2-1-G",2005,-1.99245276668393
"GISS-E2-1-G",2005,-1.67194865223627
"GISS-E2-1-G",2005,-2.10732155231767
"GISS-E2-1-G",2006,-0.848427344953994
"GISS-E2-1-G",2006,-1.26319032715995
"GISS-E2-1-G",2006,-0.509640564370067
"GISS-E2-1-G",2006,0.139480304703582
"GISS-E2-1-G",2007,-0.302166109544488
"GISS-E2-1-G",2007,-0.237537108959845
"GISS-E2-1-G",2007,-0.413080581957282
"GISS-E2-1-G",2007,-1.19930477438438
"GISS-E2-1-G",2008,-0.504035130559395
"GISS-E2-1-G",2008,-1.65876740351098
"GISS-E2-1-G",2008,-2.81100854791084
"GISS-E2-1-G",2008,-2.62895623685523
"GISS-E2-1-G",2009,-1.58775379646901
"GISS-E2-1-G",2009,-1.53131228328391
"GISS-E2-1-G",2009,-1.85318034301922
"GISS-E2-1-G",2009,-1.72303861502565
"GISS-E2-1-G",2010,-0.816648887407988
"GISS-E2-1-G",2010,-0.0454424529006041
"GISS-E2-1-G",2010,0.0958368295173585
"GISS-E2-1-G",2010,-0.638746404640076
"GISS-E2-1-G",2011,-0.600795563734856
"GISS-E2-1-G",2011,-0.678694248386107
"GISS-E2-1-G",2011,-0.17491116284357
"GISS-E2-1-G",2011,0.058500177367295
"GISS-E2-1-G",2012,-3.03968904239277
"GISS-E2-1-G",2012,-2.13776990422855
"GISS-E2-1-G",2012,-1.55063401991534
"GISS-E2-1-G",2012,-3.01090159466008
"GISS-E2-1-G",2013,-1.80089930602877
"GISS-E2-1-G",2013,-1.63972474239508
"GISS-E2-1-G",2013,-1.47029349062937
"GISS-E2-1-G",2013,-1.2052999189795
"GISS-E2-1-G",2014,-0.862069592597209
"GISS-E2-1-G",2014,-0.358763218342062
"GISS-E2-1-G",2014,-0.717327277693084
"GISS-E2-1-G",2014,0.0829596621959909
"GISS-E2-1-G",2015,-1.29567982538258
"GISS-E2-1-G",2015,-0.529091216242117
"GISS-E2-1-G",2015,0.176558978791029
"GISS-E2-1-G",2015,-1.07397364242856
"GISS-E2-1-G",2016,-0.704318996236075
"GISS-E2-1-G",2016,-0.734765855127201
"GISS-E2-1-G",2016,-0.623326817558616
"GISS-E2-1-G",2016,-1.21689704148218
"GISS-E2-1-G",2017,0.696393710877178
"GISS-E2-1-G",2017,0.135400087400315
"GISS-E2-1-G",2017,1.0665209315113
"GISS-E2-1-G",2017,0.405732098694994
"GISS-E2-1-G",2018,0.672719699251856
"GISS-E2-1-G",2018,-0.321396454649576
"GISS-E2-1-G",2018,0.270653521768286
"GISS-E2-1-G",2018,0.393566359289221
"GISS-E2-1-G",2019,0.179818126863707
"GISS-E2-1-G",2019,0.588107168952217
"GISS-E2-1-G",2019,0.38867555314009
"GISS-E2-1-G",2019,0.535611455867729
"GISS-E2-1-G",2020,-0.239316980569208
"GISS-E2-1-G",2020,0.149452112180664
"GISS-E2-1-G",2020,-0.18988480624558
"GISS-E2-1-G",2020,-0.196147291882256
"GISS-E2-1-G",2021,0.973509442893246
"GISS-E2-1-G",2021,1.47733233315903
"GISS-E2-1-G",2021,0.79260043379787
"GISS-E2-1-G",2021,0.409288384173891
"GISS-E2-1-G",2022,0.213635831743124
"GISS-E2-1-G",2022,1.32709373986234
"GISS-E2-1-G",2022,1.68432607259689
"GISS-E2-1-G",2022,0.692796532249322
"GISS-E2-1-G",2023,-0.0895761040508317
"GISS-E2-1-G",2023,0.885265723107833
"GISS-E2-1-G",2023,0.752298280975015
"GISS-E2-1-G",2023,0.567193860699768
"GISS-E2-1-G",2024,0.213423035018771
"GISS-E2-1-G",2024,0.970699540596546
"GISS-E2-1-G",2024,0.914817636082297
"GISS-E2-1-G",2024,1.09348079544814
"GISS-E2-1-G",2025,0.131153747988932
"GISS-E2-1-G",2025,0.16244384485212
"GISS-E2-1-G",2025,1.72758555012613
"GISS-E2-1-G",2025,0.272320393160082
"GISS-E2-1-G",2026,0.659499680363251
"GISS-E2-1-G",2026,-0.522272920237325
"GISS-E2-1-G",2026,0.725793881763259
"GISS-E2-1-G",2026,-0.0598576229304964
"GISS-E2-1-G",2027,0.754505773550635
"GISS-E2-1-G",2027,-0.702155857316079
"GISS-E2-1-G",2027,1.52744072743194
"GISS-E2-1-G",2027,-0.807217923259008
"GISS-E2-1-G",2028,1.33225224930655
"GISS-E2-1-G",2028,0.713807785720916
"GISS-E2-1-G",2028,2.10565803270899
"GISS-E2-1-G",2028,0.785551028135528
"GISS-E2-1-G",2029,2.33929086746437
"GISS-E2-1-G",2029,1.16130299175077
"GISS-E2-1-G",2029,0.962312831904314
"GISS-E2-1-G",2029,1.70416541075246
"GISS-E2-1-G",2030,1.07341328007934
"GISS-E2-1-G",2030,0.222593733900498
"GISS-E2-1-G",2030,1.24447690206936
"GISS-E2-1-G",2030,1.42218929128888
"GISS-E2-1-G",2031,-0.379476536082913
"GISS-E2-1-G",2031,-0.318593434814475
"GISS-E2-1-G",2031,-0.660661821359154
"GISS-E2-1-G",2031,-1.45951607610851
"GISS-E2-1-G",2032,-0.218779769297676
"GISS-E2-1-G",2032,-0.658068209694729
"GISS-E2-1-G",2032,-0.0603678906558499
"GISS-E2-1-G",2032,-0.953038912458805
"GISS-E2-1-G",2033,0.210835855291501
"GISS-E2-1-G",2033,0.115412235218031
"GISS-E2-1-G",2033,-1.29076829085957
"GISS-E2-1-G",2033,0.0357734038806374
"GISS-E2-1-G",2034,0.532956444872539
"GISS-E2-1-G",2034,0.041946913178721
"GISS-E2-1-G",2034,-0.176185179955981
"GISS-E2-1-G",2034,0.614833050567522
"GISS-E2-1-G",2035,0.287962307787358
"GISS-E2-1-G",2035,0.145582077068223
"GISS-E2-1-G",2035,1.252783848284
"GISS-E2-1-G",2035,1.42836666979729
"GISS-E2-1-G",2036,0.149487677133497
"GISS-E2-1-G",2036,0.9245213246406
"GISS-E2-1-G",2036,1.51615243746777
"GISS-E2-1-G",2036,0.667029558129311
"GISS-E2-1-G",2037,1.73478362748853
"GISS-E2-1-G",2037,0.244393986246651
"GISS-E2-1-G",2037,0.446056693471082
"GISS-E2-1-G",2037,1.29584250730758
"GISS-E2-1-G",2038,1.32414931015888
"GISS-E2-1-G",2038,0.958912701645505
"GISS-E2-1-G",2038,-0.148376016827283
"GISS-E2-1-G",2038,1.42349664853377
"GISS-E2-1-G",2039,0.284163356173073
"GISS-E2-1-G",2039,0.899023318779271
"GISS-E2-1-G",2039,1.8209465977684
"GISS-E2-1-G",2039,1.52417099899898
"GISS-E2-1-G",2040,1.71011544389528
"GISS-E2-1-G",2040,1.74121207421291
"GISS-E2-1-G",2040,1.33198320850269
"GISS-E2-1-G",2040,0.603618135676759
"HadGEM3-GC31-LL",1941,-1.56054662300597
"HadGEM3-GC31-LL",1941,-0.766094819260842
"HadGEM3-GC31-LL",1941,0.225907966822507
"HadGEM3-GC31-LL",1941,-0.180355504524217
"HadGEM3-GC31-LL",1942,0.552163848422594
"HadGEM3-GC31-LL",1942,0.813081124292172
"HadGEM3-GC31-LL",1942,0.836112253788218
"HadGEM3-GC31-LL",1942,1.03447296031646
"HadGEM3-GC31-LL",1943,-0.562011786356496
"HadGEM3-GC31-LL",1943,-0.885422430357885
"HadGEM3-GC31-LL",1943,-0.0117360643170447
"HadGEM3-GC31-LL",1943,-0.866448910987025
"HadGEM3-GC31-LL",1944,-1.38227942073406
"HadGEM3-GC31-LL",1944,-1.20093580423529
"HadGEM3-GC31-LL",1944,-1.62814560626382
"HadGEM3-GC31-LL",1944,-1.3292521188086
"HadGEM3-GC31-LL",1945,-0.432396405604737
"HadGEM3-GC31-LL",1945,-0.305600141098709
"HadGEM3-GC31-LL",1945,0.203159094774457
"HadGEM3-GC31-LL",1945,-1.61044715828024
"HadGEM3-GC31-LL",1946,-1.30477175273981
"HadGEM3-GC31-LL",1946,0.310537957651075
"HadGEM3-GC31-LL",1946,-1.19223115354518
"HadGEM3-GC31-LL",1946,-0.819073324045517
"HadGEM3-GC31-LL",1947,-0.485548579216792
"HadGEM3-GC31-LL",1947,0.00205516956224983
"HadGEM3-GC31-LL",1947,-0.677841371537255
"HadGEM3-GC31-LL",1947,0.307224675026777
"HadGEM3-GC31-LL",1948,-1.17057223918909
"HadGEM3-GC31-LL",1948,-1.85965763867485
"HadGEM3-GC31-LL",1948,-0.835939248589182
"HadGEM3-GC31-LL",1948,-0.826432538103027
"HadGEM3-GC31-LL",1949,-2.00065509115544
"HadGEM3-GC31-LL",1949,-2.04890425531784
"HadGEM3-GC31-LL",1949,-1.92458933317331
"HadGEM3-GC31-LL",1949,-2.03735472666742
"HadGEM3-GC31-LL",1950,-1.03971841966349
"HadGEM3-GC31-LL",1950,-1.80324002482934
"HadGEM3-GC31-LL",1950,-0.587193043695159
"HadGEM3-GC31-LL",1950,-1.58224894643232
"HadGEM3-GC31-LL",1951,-1.3376804416993
"HadGEM3-GC31-LL",1951,-1.48238290785205
"HadGEM3-GC31-LL",1951,-1.73899652336151
"HadGEM3-GC31-LL",1951,-1.36607082790736
"HadGEM3-GC31-LL",1952,-0.883520432568379
"HadGEM3-GC31-LL",1952,0.157271280167753
"HadGEM3-GC31-LL",1952,-1.9760497952847
"HadGEM3-GC31-LL",1952,-0.0294872993266714
"HadGEM3-GC31-LL",1953,0.414816770115022
"HadGEM3-GC31-LL",1953,-0.370985504127433
"HadGEM3-GC31-LL",1953,0.0109425999679035
"HadGEM3-GC31-LL",1953,-0.43555813865372
"HadGEM3-GC31-LL",1954,-0.913184043043762
"HadGEM3-GC31-LL",1954,-1.53863648099523
"HadGEM3-GC31-LL",1954,0.0613180190391043
"HadGEM3-GC31-LL",1954,-1.38336747050854
"HadGEM3-GC31-LL",1955,-1.61438647002149
"HadGEM3-GC31-LL",1955,-1.40246371588156
"HadGEM3-GC31-LL",1955,-1.58686787321087
"HadGEM3-GC31-LL",1955,-0.836430554977866
"HadGEM3-GC31-LL",1956,-1.75775831700368
"HadGEM3-GC31-LL",1956,-2.20226078878267
"HadGEM3-GC31-LL",1956,-1.10625012699872
"HadGEM3-GC31-LL",1956,-0.751270507993595
"HadGEM3-GC31-LL",1957,-1.78698230990413
"HadGEM3-GC31-LL",1957,-1.65522351099466
"HadGEM3-GC31-LL",1957,-2.39615693569174
"HadGEM3-GC31-LL",1957,-2.31965433062423
"HadGEM3-GC31-LL",1958,-0.945829957239459
"HadGEM3-GC31-LL",1958,-1.69620425591132
"HadGEM3-GC31-LL",1958,-2.83549494447186
"HadGEM3-GC31-LL",1958,-2.48277000849
"HadGEM3-GC31-LL",1959,-0.644279138150336
"HadGEM3-GC31-LL",1959,-1.89461205809486
"HadGEM3-GC31-LL",1959,-1.73406985354019
"HadGEM3-GC31-LL",1959,-1.65599905272853
"HadGEM3-GC31-LL",1960,-2.84686216090417
"HadGEM3-GC31-LL",1960,-1.99303845749118
"HadGEM3-GC31-LL",1960,-2.13331035009354
"HadGEM3-GC31-LL",1960,-2.04234614046079
"HadGEM3-GC31-LL",1961,-1.53179637896121
"HadGEM3-GC31-LL",1961,-0.77481706136826
"HadGEM3-GC31-LL",1961,-2.70491955595207
"HadGEM3-GC31-LL",1961,-2.8405884140869
"HadGEM3-GC31-LL",1962,-2.48904739315798
"HadGEM3-GC31-LL",1962,-2.24603233866
"HadGEM3-GC31-LL",1962,-1.88299902405393
"HadGEM3-GC31-LL",1962,-1.81063093630529
"HadGEM3-GC31-LL",1963,-1.16825111145348
"HadGEM3-GC31-LL",1963,-1.08092748671747
"HadGEM3-GC31-LL",1963,-0.454073991790531
"HadGEM3-GC31-LL",1963,-1.60632825783318
"HadGEM3-GC31-LL",1964,-2.26373388515424
"HadGEM3-GC31-LL",1964,-1.97773204916398
"HadGEM3-GC31-LL",1964,-1.51856466664253
"HadGEM3-GC31-LL",1964,-1.32175164977168
"HadGEM3-GC31-LL",1965,-2.13482954255018
"HadGEM3-GC31-LL",1965,-1.66969174514859
"HadGEM3-GC31-LL",1965,-1.05094344666321
"HadGEM3-GC31-LL",1965,-1.57431936472439
"HadGEM3-GC31-LL",1966,-1.97908236073555
"HadGEM3-GC31-LL",1966,-1.40458689130662
"HadGEM3-GC31-LL",1966,-1.41103755063369
"HadGEM3-GC31-LL",1966,-1.17369952967859
"HadGEM3-GC31-LL",1967,-1.79008057513964
"HadGEM3-GC31-LL",1967,-2.24276166994978
"HadGEM3-GC31-LL",1967,-2.17749797488798
"HadGEM3-GC31-LL",1967,-1.81413712303708
"HadGEM3-GC31-LL",1968,-2.78318888712757
"HadGEM3-GC31-LL",1968,-3.80472727121961
"HadGEM3-GC31-LL",1968,-2.23662853928066
"HadGEM3-GC31-LL",1968,-0.856827624405898
"HadGEM3-GC31-LL",1969,-0.994274745145379
"HadGEM3-GC31-LL",1969,-0.645046934488319
"HadGEM3-GC31-LL",1969,-1.3566922421993
"HadGEM3-GC31-LL",1969,-0.467399396107609
"HadGEM3-GC31-LL",1970,-0.884318952973593
"HadGEM3-GC31-LL",1970,-1.63352831524915
"HadGEM3-GC31-LL",1970,-1.26699875523971
"HadGEM3-GC31-LL",1970,-1.19289013029861
"HadGEM3-GC31-LL",1971,0.322499346992374
"HadGEM3-GC31-LL",1971,-0.451934157987618
"HadGEM3-GC31-LL",1971,-0.498051339082165
"HadGEM3-GC31-LL",1971,-0.793449297385415
"HadGEM3-GC31-LL",1972,-0.290364131518018
"HadGEM3-GC31-LL",1972,-1.32608366796995
"HadGEM3-GC31-LL",1972,0.229476585953433
"HadGEM3-GC31-LL",1972,1.02175664796433
"HadGEM3-GC31-LL",1973,-1.60144162911202
"HadGEM3-GC31-LL",1973,-1.03095537822268
"HadGEM3-GC31-LL",1973,-0.43770388990521
"HadGEM3-GC31-LL",1973,-2.05439536559835
"HadGEM3-GC31-LL",1974,0.138008799006396
"HadGEM3-GC31-LL",1974,-0.340891245307023
"HadGEM3-GC31-LL",1974,0.00530762983623922
"HadGEM3-GC31-LL",1974,-0.910099797042484
"HadGEM3-GC31-LL",1975,-1.47288421333627
"HadGEM3-GC31-LL",1975,-1.55425402157615
"HadGEM3-GC31-LL",1975,-0.809091078914316
"HadGEM3-GC31-LL",1975,-0.838901874885641
"HadGEM3-GC31-LL",1976,-0.753515485784066
"HadGEM3-GC31-LL",1976,-0.3129027678993
"HadGEM3-GC31-LL",1976,0.0488512464249973
"HadGEM3-GC31-LL",1976,-0.131983249298312
"HadGEM3-GC31-LL",1977,0.952720304649008
"HadGEM3-GC31-LL",1977,0.107865343459479
"HadGEM3-GC31-LL",1977,-0.791170221721827
"HadGEM3-GC31-LL",1977,0.0610970430093961
"HadGEM3-GC31-LL",1978,0.689331490116782
"HadGEM3-GC31-LL",1978,-0.213961313391141
"HadGEM3-GC31-LL",1978,-0.886168285246965
"HadGEM3-GC31-LL",1978,0.356094236102095
"HadGEM3-GC31-LL",1979,-0.290595366759452
"HadGEM3-GC31-LL",1979,-1.04029633373256
"HadGEM3-GC31-LL",1979,-2.00824978081411
"HadGEM3-GC31-LL",1979,-0.689576801197238
"HadGEM3-GC31-LL",1980,-2.57507257228725
"HadGEM3-GC31-LL",1980,-1.62316767415091
"HadGEM3-GC31-LL",1980,-1.9507020979105
"HadGEM3-GC31-LL",1980,-0.567789295033309
"HadGEM3-GC31-LL",1981,-1.17283418426174
"HadGEM3-GC31-LL",1981,-1.95437150038086
"HadGEM3-GC31-LL",1981,-1.81686100927974
"HadGEM3-GC31-LL",1981,-0.974743291341133
"HadGEM3-GC31-LL",1982,-0.158851879826037
"HadGEM3-GC31-LL",1982,-0.0610427933382971
"HadGEM3-GC31-LL",1982,-1.03928911626747
"HadGEM3-GC31-LL",1982,-0.41663623343635
"HadGEM3-GC31-LL",1983,-0.890978416571027
"HadGEM3-GC31-LL",1983,-1.41850095639057
"HadGEM3-GC31-LL",1983,-1.49918766600276
"HadGEM3-GC31-LL",1983,-0.759376088198886
"HadGEM3-GC31-LL",1984,-3.97441695416212
"HadGEM3-GC31-LL",1984,-2.18630095531431
"HadGEM3-GC31-LL",1984,-3.12063191006863
"HadGEM3-GC31-LL",1984,-1.49450920310681
"HadGEM3-GC31-LL",1985,-1.06851010709367
"HadGEM3-GC31-LL",1985,-1.23552368574122
"HadGEM3-GC31-LL",1985,-0.665605983619167
"HadGEM3-GC31-LL",1985,-0.96681073846688
"HadGEM3-GC31-LL",1986,-0.13566558875139
"HadGEM3-GC31-LL",1986,-0.775169681554377
"HadGEM3-GC31-LL",1986,0.415415629303964
"HadGEM3-GC31-LL",1986,-0.94799940553108
"HadGEM3-GC31-LL",1987,-0.784172411194886
"HadGEM3-GC31-LL",1987,-1.27245505185378
"HadGEM3-GC31-LL",1987,-1.42954158153343
"HadGEM3-GC31-LL",1987,-1.24536595566624
"HadGEM3-GC31-LL",1988,-1.23753732699237
"HadGEM3-GC31-LL",1988,-1.60656942428697
"HadGEM3-GC31-LL",1988,-0.393214119536552
"HadGEM3-GC31-LL",1988,-0.634988480119196
"HadGEM3-GC31-LL",1989,-1.17949268184801
"HadGEM3-GC31-LL",1989,-0.797318213796173
"HadGEM3-GC31-LL",1989,-1.98342689061628
"HadGEM3-GC31-LL",1989,-1.1658448381104
"HadGEM3-GC31-LL",1990,-0.724544719588338
"HadGEM3-GC31-LL",1990,-1.54265041927966
"HadGEM3-GC31-LL",1990,-0.392060565991097
"HadGEM3-GC31-LL",1990,-1.76601520116304
"HadGEM3-GC31-LL",1991,-0.82184039154885
"HadGEM3-GC31-LL",1991,-1.45207380553532
"HadGEM3-GC31-LL",1991,-0.491322881821018
"HadGEM3-GC31-LL",1991,-1.36449884584149
"HadGEM3-GC31-LL",1992,-1.67245672183017
"HadGEM3-GC31-LL",1992,-1.78947111844313
"HadGEM3-GC31-LL",1992,-0.957216454083421
"HadGEM3-GC31-LL",1992,-1.66138937801324
"HadGEM3-GC31-LL",1993,-0.525810533377959
"HadGEM3-GC31-LL",1993,-0.502728359375338
"HadGEM3-GC31-LL",1993,-1.53576081539585
"HadGEM3-GC31-LL",1993,-0.746541158908506
"HadGEM3-GC31-LL",1994,-1.36265628101136
"HadGEM3-GC31-LL",1994,-0.85232980441767
"HadGEM3-GC31-LL",1994,-1.062438346489
"HadGEM3-GC31-LL",1994,-0.860282152308588
"HadGEM3-GC31-LL",1995,-1.4653954827021
"HadGEM3-GC31-LL",1995,0.200072677215636
"HadGEM3-GC31-LL",1995,-1.47841978155238
"HadGEM3-GC31-LL",1995,-1.41167324031393
"HadGEM3-GC31-LL",1996,-0.644462902146575
"HadGEM3-GC31-LL",1996,-1.10040975161039
"HadGEM3-GC31-LL",1996,-1.76984553582707
"HadGEM3-GC31-LL",1996,-2.16090102653768
"HadGEM3-GC31-LL",1997,-0.85653730593846
"HadGEM3-GC31-LL",1997,-2.34005588419131
"HadGEM3-GC31-LL",1997,-1.97771279891373
"HadGEM3-GC31-LL",1997,-1.26480584031899
"HadGEM3-GC31-LL",1998,-1.40415874943608
"HadGEM3-GC31-LL",1998,-1.1398315295843
"HadGEM3-GC31-LL",1998,-2.04475006282329
"HadGEM3-GC31-LL",1998,-1.4425706410729
"HadGEM3-GC31-LL",1999,-1.83154336848837
"HadGEM3-GC31-LL",1999,-1.75138796245574
"HadGEM3-GC31-LL",1999,-1.45703025070811
"HadGEM3-GC31-LL",1999,-1.68619668959394
"HadGEM3-GC31-LL",2000,-0.87233455061147
"HadGEM3-GC31-LL",2000,-0.914645957532758
"HadGEM3-GC31-LL",2000,-1.67916307103187
"HadGEM3-GC31-LL",2000,-1.38111430678671
"HadGEM3-GC31-LL",2001,-1.41996242608649
"HadGEM3-GC31-LL",2001,-1.56868161053358
"HadGEM3-GC31-LL",2001,-2.06372858231618
"HadGEM3-GC31-LL",2001,-2.37805041177719
"HadGEM3-GC31-LL",2002,-1.68208590297951
"HadGEM3-GC31-LL",2002,-2.44182232218151
"HadGEM3-GC31-LL",2002,-1.08595845209362
"HadGEM3-GC31-LL",2002,-0.737199888994982
"HadGEM3-GC31-LL",2003,-0.488399229083914
"HadGEM3-GC31-LL",2003,-1.35534448638312
"HadGEM3-GC31-LL",2003,-1.07889975876805
"HadGEM3-GC31-LL",2003,-2.36799477543393
"HadGEM3-GC31-LL",2004,-0.783802804985082
"HadGEM3-GC31-LL",2004,-0.462297598390277
"HadGEM3-GC31-LL",2004,0.669718600267862
"HadGEM3-GC31-LL",2004,-0.156560744261339
"HadGEM3-GC31-LL",2005,-1.02585953482673
"HadGEM3-GC31-LL",2005,-0.0198648274778299
"HadGEM3-GC31-LL",2005,-0.590475810650563
"HadGEM3-GC31-LL",2005,0.590105791564798
"HadGEM3-GC31-LL",2006,0.389814536682224
"HadGEM3-GC31-LL",2006,0.16663868611697
"HadGEM3-GC31-LL",2006,0.167474168084311
"HadGEM3-GC31-LL",2006,0.229105190131889
"HadGEM3-GC31-LL",2007,0.383835694144306
"HadGEM3-GC31-LL",2007,0.708325495110982
