"model","year","borealization_index"
"ACCESS-ESM1-5",1948,-0.431217442470611
"ACCESS-ESM1-5",1948,-0.893303580631224
"ACCESS-ESM1-5",1948,-1.7598705153754
"ACCESS-ESM1-5",1949,-0.347164140812596
"ACCESS-ESM1-5",1949,-0.503510550516473
"ACCESS-ESM1-5",1949,0.191819491017657
"ACCESS-ESM1-5",1949,-0.187166272679846
"ACCESS-ESM1-5",1950,0.29644783520954
"ACCESS-ESM1-5",1950,-1.13852550525414
"ACCESS-ESM1-5",1950,0.214549070897549
"ACCESS-ESM1-5",1950,-1.10133836393899
"ACCESS-ESM1-5",1951,-0.842823041411034
"ACCESS-ESM1-5",1951,-0.0958814373757099
"ACCESS-ESM1-5",1951,-1.23570763951728
"ACCESS-ESM1-5",1951,0.214100885871193
"ACCESS-ESM1-5",1952,-2.30529928449946
"ACCESS-ESM1-5",1952,-2.49121387417624
"ACCESS-ESM1-5",1952,-2.68603303705399
"ACCESS-ESM1-5",1952,-1.86504735852909
"ACCESS-ESM1-5",1953,-1.87576448808211
"ACCESS-ESM1-5",1953,-2.02163892447147
"ACCESS-ESM1-5",1953,0.36752288839628
"ACCESS-ESM1-5",1953,-0.96046007441097
"ACCESS-ESM1-5",1954,0.35419617345494
"ACCESS-ESM1-5",1954,-0.479373534097246
"ACCESS-ESM1-5",1954,-1.09007859893779
"ACCESS-ESM1-5",1954,-1.35741220006891
"ACCESS-ESM1-5",1955,-1.18173702380047
"ACCESS-ESM1-5",1955,-2.17292196261977
"ACCESS-ESM1-5",1955,-1.48784183251616
"ACCESS-ESM1-5",1955,-1.32888745919351
"ACCESS-ESM1-5",1956,-2.05600763209641
"ACCESS-ESM1-5",1956,-2.35488332644332
"ACCESS-ESM1-5",1956,-1.71699093233035
"ACCESS-ESM1-5",1956,-1.96840704911299
"ACCESS-ESM1-5",1957,-2.73267803694899
"ACCESS-ESM1-5",1957,-2.49487740664927
"ACCESS-ESM1-5",1957,-3.65678437286941
